         Time        Latgd         Long        Altkm
        0.000     65.12978   -147.48546        0.208
        0.100     65.12978   -147.48546        0.208
        0.200     65.12978   -147.48546        0.209
        0.300     65.12978   -147.48546        0.210
        0.400     65.12978   -147.48546        0.212
        0.500     65.12979   -147.48546        0.215
        0.600     65.12980   -147.48546        0.218
        0.639     65.12980   -147.48546        0.220
        0.639     65.12980   -147.48546        0.220
        0.700     65.12980   -147.48546        0.223
        0.800     65.12981   -147.48546        0.228
        0.900     65.12983   -147.48546        0.234
        1.000     65.12984   -147.48545        0.241
        1.000     65.12984   -147.48545        0.241
        1.100     65.12985   -147.48545        0.249
        1.200     65.12987   -147.48545        0.258
        1.300     65.12989   -147.48545        0.267
        1.400     65.12991   -147.48545        0.278
        1.500     65.12993   -147.48544        0.290
        1.551     65.12994   -147.48544        0.296
        1.551     65.12994   -147.48544        0.296
        1.600     65.12996   -147.48544        0.302
        1.700     65.12998   -147.48544        0.315
        1.800     65.13001   -147.48543        0.330
        1.900     65.13004   -147.48543        0.345
        2.000     65.13007   -147.48543        0.362
        2.100     65.13011   -147.48542        0.379
        2.200     65.13014   -147.48542        0.398
        2.300     65.13018   -147.48541        0.417
        2.400     65.13022   -147.48541        0.438
        2.500     65.13026   -147.48540        0.460
        2.600     65.13031   -147.48540        0.483
        2.700     65.13036   -147.48539        0.507
        2.800     65.13041   -147.48538        0.532
        2.900     65.13046   -147.48538        0.558
        3.000     65.13052   -147.48537        0.586
        3.100     65.13058   -147.48536        0.614
        3.200     65.13064   -147.48535        0.644
        3.300     65.13071   -147.48535        0.675
        3.400     65.13077   -147.48534        0.708
        3.500     65.13084   -147.48533        0.741
        3.600     65.13091   -147.48532        0.776
        3.700     65.13099   -147.48531        0.811
        3.800     65.13107   -147.48530        0.848
        3.900     65.13115   -147.48529        0.886
        4.000     65.13123   -147.48528        0.925
        4.100     65.13131   -147.48527        0.965
        4.200     65.13140   -147.48526        1.007
        4.300     65.13149   -147.48525        1.049
        4.400     65.13158   -147.48524        1.092
        4.500     65.13168   -147.48523        1.136
        4.600     65.13177   -147.48522        1.181
        4.700     65.13187   -147.48520        1.228
        4.800     65.13197   -147.48519        1.275
        4.900     65.13208   -147.48518        1.323
        5.000     65.13218   -147.48517        1.372
        5.100     65.13229   -147.48515        1.422
        5.200     65.13240   -147.48514        1.473
        5.300     65.13251   -147.48513        1.525
        5.400     65.13263   -147.48511        1.578
        5.500     65.13274   -147.48510        1.632
        5.600     65.13286   -147.48508        1.687
        5.700     65.13299   -147.48507        1.743
        5.800     65.13311   -147.48505        1.800
        5.900     65.13324   -147.48504        1.857
        6.000     65.13336   -147.48502        1.915
        6.100     65.13349   -147.48501        1.973
        6.200     65.13362   -147.48499        2.030
        6.200     65.13362   -147.48499        2.030
        6.300     65.13374   -147.48497        2.088
        6.400     65.13387   -147.48496        2.144
        6.500     65.13399   -147.48494        2.201
        6.600     65.13412   -147.48493        2.258
        6.700     65.13424   -147.48491        2.314
        6.800     65.13437   -147.48490        2.370
        6.900     65.13449   -147.48488        2.425
        7.000     65.13461   -147.48487        2.481
        7.100     65.13474   -147.48485        2.536
        7.200     65.13486   -147.48484        2.591
        7.300     65.13498   -147.48482        2.645
        7.400     65.13510   -147.48481        2.700
        7.500     65.13523   -147.48479        2.754
        7.600     65.13535   -147.48478        2.808
        7.700     65.13547   -147.48476        2.861
        7.800     65.13559   -147.48475        2.915
        7.900     65.13571   -147.48473        2.968
        8.000     65.13583   -147.48472        3.021
        8.100     65.13595   -147.48471        3.074
        8.200     65.13607   -147.48469        3.126
        8.300     65.13619   -147.48468        3.178
        8.400     65.13631   -147.48466        3.230
        8.500     65.13643   -147.48465        3.282
        8.600     65.13655   -147.48463        3.334
        8.700     65.13666   -147.48462        3.385
        8.800     65.13678   -147.48460        3.436
        8.900     65.13690   -147.48459        3.487
        9.000     65.13702   -147.48458        3.538
        9.100     65.13713   -147.48456        3.588
        9.200     65.13725   -147.48455        3.638
        9.300     65.13737   -147.48453        3.689
        9.400     65.13748   -147.48452        3.738
        9.500     65.13760   -147.48450        3.788
        9.600     65.13771   -147.48449        3.837
        9.700     65.13783   -147.48448        3.887
        9.800     65.13794   -147.48446        3.936
        9.900     65.13806   -147.48445        3.984
       10.000     65.13817   -147.48444        4.033
       10.000     65.13817   -147.48444        4.033
       10.100     65.13829   -147.48442        4.081
       10.200     65.13840   -147.48441        4.130
       10.300     65.13852   -147.48439        4.178
       10.400     65.13864   -147.48438        4.227
       10.500     65.13875   -147.48437        4.277
       10.600     65.13887   -147.48435        4.326
       10.700     65.13899   -147.48434        4.376
       10.800     65.13911   -147.48432        4.426
       10.900     65.13923   -147.48431        4.477
       11.000     65.13936   -147.48429        4.528
       11.100     65.13948   -147.48428        4.579
       11.200     65.13960   -147.48426        4.631
       11.300     65.13973   -147.48425        4.683
       11.400     65.13985   -147.48423        4.735
       11.500     65.13998   -147.48422        4.787
       11.600     65.14011   -147.48420        4.840
       11.700     65.14024   -147.48419        4.893
       11.800     65.14037   -147.48417        4.947
       11.900     65.14050   -147.48415        5.000
       12.000     65.14063   -147.48414        5.054
       12.100     65.14077   -147.48412        5.109
       12.200     65.14090   -147.48410        5.164
       12.300     65.14104   -147.48409        5.219
       12.400     65.14118   -147.48407        5.274
       12.500     65.14131   -147.48406        5.330
       12.600     65.14145   -147.48404        5.386
       12.700     65.14159   -147.48402        5.443
       12.800     65.14173   -147.48400        5.499
       12.900     65.14188   -147.48399        5.557
       13.000     65.14202   -147.48397        5.614
       13.100     65.14216   -147.48395        5.672
       13.200     65.14231   -147.48394        5.730
       13.300     65.14246   -147.48392        5.789
       13.400     65.14260   -147.48390        5.848
       13.500     65.14275   -147.48388        5.907
       13.600     65.14290   -147.48386        5.967
       13.700     65.14306   -147.48385        6.027
       13.800     65.14321   -147.48383        6.087
       13.900     65.14336   -147.48381        6.148
       14.000     65.14352   -147.48379        6.209
       14.100     65.14367   -147.48377        6.271
       14.200     65.14383   -147.48375        6.333
       14.300     65.14399   -147.48373        6.395
       14.400     65.14415   -147.48371        6.458
       14.500     65.14431   -147.48369        6.521
       14.600     65.14447   -147.48367        6.585
       14.700     65.14464   -147.48365        6.649
       14.800     65.14480   -147.48363        6.714
       14.900     65.14497   -147.48361        6.778
       15.000     65.14514   -147.48359        6.844
       15.100     65.14531   -147.48357        6.909
       15.200     65.14548   -147.48355        6.976
       15.300     65.14565   -147.48353        7.042
       15.400     65.14582   -147.48351        7.109
       15.500     65.14600   -147.48349        7.177
       15.600     65.14618   -147.48347        7.245
       15.700     65.14635   -147.48345        7.313
       15.800     65.14653   -147.48343        7.382
       15.900     65.14671   -147.48341        7.451
       16.000     65.14690   -147.48338        7.521
       16.100     65.14708   -147.48336        7.591
       16.200     65.14726   -147.48334        7.662
       16.300     65.14745   -147.48332        7.733
       16.400     65.14764   -147.48329        7.805
       16.500     65.14783   -147.48327        7.877
       16.600     65.14802   -147.48325        7.950
       16.700     65.14821   -147.48323        8.023
       16.800     65.14841   -147.48320        8.097
       16.900     65.14860   -147.48318        8.171
       17.000     65.14880   -147.48316        8.246
       17.100     65.14900   -147.48313        8.321
       17.200     65.14920   -147.48311        8.396
       17.300     65.14940   -147.48308        8.472
       17.400     65.14961   -147.48306        8.549
       17.500     65.14981   -147.48303        8.626
       17.600     65.15002   -147.48301        8.704
       17.700     65.15023   -147.48298        8.782
       17.800     65.15044   -147.48296        8.860
       17.900     65.15065   -147.48293        8.939
       18.000     65.15086   -147.48291        9.019
       18.100     65.15107   -147.48288        9.099
       18.200     65.15129   -147.48286        9.179
       18.300     65.15151   -147.48283        9.260
       18.400     65.15173   -147.48280        9.342
       18.500     65.15195   -147.48278        9.424
       18.600     65.15217   -147.48275        9.506
       18.700     65.15239   -147.48272        9.589
       18.800     65.15262   -147.48270        9.672
       18.900     65.15285   -147.48267        9.756
       19.000     65.15308   -147.48264        9.841
       19.100     65.15331   -147.48262        9.926
       19.200     65.15354   -147.48259       10.012
       19.300     65.15377   -147.48256       10.098
       19.400     65.15401   -147.48253       10.184
       19.500     65.15425   -147.48250       10.271
       19.600     65.15448   -147.48247       10.359
       19.700     65.15473   -147.48245       10.447
       19.800     65.15497   -147.48242       10.536
       19.900     65.15521   -147.48239       10.625
       20.000     65.15546   -147.48236       10.715
       20.100     65.15571   -147.48233       10.805
       20.200     65.15595   -147.48230       10.896
       20.300     65.15621   -147.48227       10.987
       20.400     65.15646   -147.48224       11.079
       20.500     65.15671   -147.48221       11.172
       20.600     65.15697   -147.48218       11.265
       20.700     65.15723   -147.48215       11.359
       20.800     65.15749   -147.48212       11.453
       20.900     65.15775   -147.48208       11.548
       21.000     65.15801   -147.48205       11.643
       21.100     65.15828   -147.48202       11.739
       21.200     65.15855   -147.48199       11.835
       21.300     65.15882   -147.48196       11.933
       21.400     65.15909   -147.48193       12.030
       21.500     65.15936   -147.48189       12.129
       21.600     65.15964   -147.48186       12.227
       21.700     65.15992   -147.48183       12.327
       21.800     65.16019   -147.48179       12.427
       21.900     65.16048   -147.48176       12.528
       22.000     65.16076   -147.48173       12.629
       22.100     65.16104   -147.48169       12.731
       22.200     65.16133   -147.48166       12.834
       22.300     65.16162   -147.48162       12.937
       22.400     65.16191   -147.48159       13.041
       22.500     65.16220   -147.48155       13.145
       22.600     65.16250   -147.48152       13.250
       22.700     65.16280   -147.48148       13.356
       22.800     65.16310   -147.48145       13.462
       22.900     65.16340   -147.48141       13.569
       23.000     65.16370   -147.48138       13.677
       23.100     65.16401   -147.48134       13.785
       23.200     65.16431   -147.48130       13.894
       23.300     65.16462   -147.48127       14.004
       23.400     65.16494   -147.48123       14.114
       23.500     65.16525   -147.48119       14.225
       23.600     65.16557   -147.48115       14.337
       23.700     65.16588   -147.48112       14.449
       23.800     65.16621   -147.48108       14.562
       23.900     65.16653   -147.48104       14.676
       24.000     65.16685   -147.48100       14.790
       24.100     65.16718   -147.48096       14.905
       24.200     65.16751   -147.48092       15.021
       24.300     65.16784   -147.48088       15.137
       24.400     65.16818   -147.48084       15.255
       24.500     65.16851   -147.48080       15.373
       24.600     65.16885   -147.48076       15.491
       24.700     65.16919   -147.48072       15.611
       24.800     65.16954   -147.48068       15.731
       24.900     65.16988   -147.48064       15.852
       25.000     65.17023   -147.48060       15.973
       25.100     65.17058   -147.48056       16.095
       25.200     65.17094   -147.48052       16.219
       25.300     65.17129   -147.48047       16.342
       25.400     65.17165   -147.48043       16.467
       25.500     65.17201   -147.48039       16.592
       25.600     65.17237   -147.48035       16.718
       25.700     65.17274   -147.48030       16.845
       25.800     65.17311   -147.48026       16.973
       25.900     65.17348   -147.48021       17.101
       26.000     65.17385   -147.48017       17.231
       26.100     65.17423   -147.48013       17.361
       26.200     65.17460   -147.48008       17.492
       26.300     65.17499   -147.48004       17.623
       26.400     65.17537   -147.47999       17.756
       26.500     65.17575   -147.47994       17.889
       26.600     65.17614   -147.47990       18.023
       26.700     65.17653   -147.47985       18.158
       26.800     65.17693   -147.47980       18.293
       26.900     65.17732   -147.47976       18.430
       27.000     65.17772   -147.47971       18.567
       27.100     65.17813   -147.47966       18.706
       27.200     65.17853   -147.47961       18.845
       27.300     65.17894   -147.47957       18.984
       27.400     65.17935   -147.47952       19.125
       27.500     65.17976   -147.47947       19.267
       27.600     65.18018   -147.47942       19.409
       27.700     65.18060   -147.47937       19.553
       27.800     65.18102   -147.47932       19.697
       27.900     65.18144   -147.47927       19.842
       28.000     65.18187   -147.47922       19.988
       28.100     65.18230   -147.47917       20.135
       28.200     65.18273   -147.47912       20.282
       28.300     65.18317   -147.47907       20.431
       28.400     65.18360   -147.47901       20.581
       28.500     65.18405   -147.47896       20.731
       28.600     65.18449   -147.47891       20.882
       28.700     65.18494   -147.47886       21.035
       28.800     65.18539   -147.47880       21.188
       28.900     65.18584   -147.47875       21.342
       29.000     65.18630   -147.47870       21.497
       29.100     65.18676   -147.47864       21.653
       29.200     65.18722   -147.47859       21.810
       29.300     65.18768   -147.47853       21.967
       29.400     65.18815   -147.47848       22.126
       29.500     65.18862   -147.47842       22.286
       29.600     65.18910   -147.47836       22.447
       29.700     65.18957   -147.47831       22.608
       29.800     65.19006   -147.47825       22.771
       29.900     65.19054   -147.47819       22.934
       30.000     65.19103   -147.47814       23.099
       30.100     65.19152   -147.47808       23.264
       30.200     65.19201   -147.47802       23.431
       30.300     65.19250   -147.47796       23.598
       30.400     65.19300   -147.47790       23.766
       30.500     65.19351   -147.47784       23.936
       30.600     65.19401   -147.47778       24.106
       30.700     65.19452   -147.47772       24.278
       30.800     65.19503   -147.47766       24.450
       30.900     65.19555   -147.47760       24.623
       31.000     65.19607   -147.47754       24.798
       31.100     65.19659   -147.47748       24.973
       31.200     65.19712   -147.47742       25.150
       31.300     65.19764   -147.47735       25.327
       31.400     65.19818   -147.47729       25.505
       31.500     65.19871   -147.47723       25.685
       31.600     65.19925   -147.47716       25.865
       31.700     65.19979   -147.47710       26.047
       31.800     65.20034   -147.47704       26.229
       31.900     65.20088   -147.47697       26.413
       32.000     65.20144   -147.47691       26.598
       32.100     65.20199   -147.47684       26.783
       32.200     65.20255   -147.47677       26.970
       32.300     65.20311   -147.47671       27.158
       32.400     65.20368   -147.47664       27.347
       32.500     65.20425   -147.47657       27.537
       32.600     65.20482   -147.47651       27.728
       32.700     65.20540   -147.47644       27.920
       32.800     65.20598   -147.47637       28.113
       32.900     65.20656   -147.47630       28.307
       33.000     65.20714   -147.47623       28.502
       33.100     65.20773   -147.47616       28.699
       33.200     65.20833   -147.47609       28.896
       33.300     65.20893   -147.47602       29.095
       33.400     65.20953   -147.47595       29.294
       33.500     65.21013   -147.47588       29.495
       33.600     65.21074   -147.47581       29.697
       33.700     65.21135   -147.47574       29.900
       33.800     65.21196   -147.47566       30.103
       33.900     65.21258   -147.47559       30.308
       34.000     65.21320   -147.47552       30.514
       34.100     65.21382   -147.47544       30.720
       34.200     65.21445   -147.47537       30.928
       34.300     65.21508   -147.47529       31.137
       34.400     65.21571   -147.47522       31.346
       34.500     65.21635   -147.47515       31.556
       34.600     65.21698   -147.47507       31.768
       34.700     65.21763   -147.47499       31.980
       34.800     65.21827   -147.47492       32.193
       34.900     65.21892   -147.47484       32.407
       35.000     65.21957   -147.47477       32.621
       35.100     65.22022   -147.47469       32.837
       35.200     65.22087   -147.47461       33.053
       35.300     65.22153   -147.47453       33.270
       35.400     65.22219   -147.47446       33.487
       35.500     65.22285   -147.47438       33.706
       35.600     65.22352   -147.47430       33.924
       35.700     65.22418   -147.47422       34.144
       35.800     65.22485   -147.47414       34.364
       35.900     65.22552   -147.47406       34.584
       36.000     65.22619   -147.47398       34.805
       36.100     65.22686   -147.47391       35.027
       36.200     65.22754   -147.47383       35.249
       36.300     65.22822   -147.47375       35.471
       36.400     65.22889   -147.47367       35.694
       36.500     65.22957   -147.47359       35.917
       36.600     65.23025   -147.47351       36.140
       36.700     65.23093   -147.47343       36.363
       36.800     65.23161   -147.47335       36.587
       36.900     65.23230   -147.47327       36.811
       37.000     65.23298   -147.47318       37.035
       37.100     65.23366   -147.47310       37.259
       37.200     65.23435   -147.47302       37.484
       37.300     65.23503   -147.47294       37.708
       37.400     65.23572   -147.47286       37.932
       37.500     65.23640   -147.47278       38.157
       37.550     65.23675   -147.47274       38.269
       37.550     65.23675   -147.47274       38.269
       37.600     65.23709   -147.47270       38.381
       37.700     65.23778   -147.47262       38.606
       37.800     65.23846   -147.47254       38.830
       37.900     65.23915   -147.47246       39.054
       38.000     65.23983   -147.47238       39.278
       38.100     65.24052   -147.47230       39.502
       38.200     65.24120   -147.47222       39.726
       38.300     65.24189   -147.47214       39.949
       38.400     65.24257   -147.47205       40.173
       38.500     65.24326   -147.47197       40.396
       38.600     65.24394   -147.47189       40.620
       38.700     65.24463   -147.47181       40.843
       38.800     65.24531   -147.47173       41.066
       38.900     65.24600   -147.47165       41.289
       39.000     65.24668   -147.47157       41.512
       39.100     65.24737   -147.47149       41.735
       39.200     65.24805   -147.47141       41.958
       39.300     65.24874   -147.47133       42.180
       39.400     65.24942   -147.47125       42.403
       39.500     65.25010   -147.47117       42.625
       39.600     65.25079   -147.47109       42.848
       39.700     65.25147   -147.47101       43.070
       39.800     65.25216   -147.47093       43.292
       39.900     65.25284   -147.47085       43.514
       40.000     65.25353   -147.47077       43.736
       40.100     65.25421   -147.47069       43.958
       40.200     65.25489   -147.47060       44.179
       40.300     65.25558   -147.47052       44.401
       40.400     65.25626   -147.47044       44.622
       40.500     65.25694   -147.47036       44.844
       40.600     65.25763   -147.47028       45.065
       40.700     65.25831   -147.47020       45.286
       40.800     65.25899   -147.47012       45.507
       40.900     65.25968   -147.47004       45.728
       41.000     65.26036   -147.46996       45.949
       41.100     65.26104   -147.46988       46.170
       41.200     65.26173   -147.46980       46.391
       41.300     65.26241   -147.46972       46.611
       41.400     65.26309   -147.46964       46.832
       41.500     65.26378   -147.46956       47.052
       41.600     65.26446   -147.46948       47.272
       41.700     65.26514   -147.46940       47.493
       41.800     65.26583   -147.46932       47.713
       41.900     65.26651   -147.46924       47.933
       42.000     65.26719   -147.46916       48.152
       42.100     65.26787   -147.46908       48.372
       42.200     65.26856   -147.46900       48.592
       42.300     65.26924   -147.46892       48.812
       42.400     65.26992   -147.46884       49.031
       42.500     65.27060   -147.46876       49.250
       42.600     65.27129   -147.46868       49.470
       42.700     65.27197   -147.46860       49.689
       42.800     65.27265   -147.46852       49.908
       42.900     65.27333   -147.46844       50.127
       43.000     65.27401   -147.46836       50.346
       43.100     65.27470   -147.46828       50.565
       43.200     65.27538   -147.46820       50.783
       43.300     65.27606   -147.46812       51.002
       43.400     65.27674   -147.46804       51.220
       43.500     65.27742   -147.46796       51.439
       43.600     65.27811   -147.46788       51.657
       43.700     65.27879   -147.46780       51.875
       43.800     65.27947   -147.46772       52.093
       43.900     65.28015   -147.46763       52.311
       44.000     65.28083   -147.46755       52.529
       44.100     65.28151   -147.46747       52.747
       44.200     65.28220   -147.46739       52.965
       44.300     65.28288   -147.46731       53.182
       44.400     65.28356   -147.46723       53.400
       44.500     65.28424   -147.46715       53.617
       44.600     65.28492   -147.46707       53.835
       44.700     65.28560   -147.46699       54.052
       44.800     65.28628   -147.46691       54.269
       44.900     65.28696   -147.46683       54.486
       45.000     65.28765   -147.46675       54.703
       45.100     65.28833   -147.46667       54.920
       45.200     65.28901   -147.46659       55.137
       45.300     65.28969   -147.46651       55.353
       45.400     65.29037   -147.46643       55.570
       45.500     65.29105   -147.46635       55.786
       45.600     65.29173   -147.46627       56.002
       45.700     65.29241   -147.46619       56.219
       45.800     65.29309   -147.46611       56.435
       45.900     65.29377   -147.46603       56.651
       46.000     65.29445   -147.46595       56.867
       46.100     65.29513   -147.46588       57.083
       46.200     65.29581   -147.46580       57.298
       46.300     65.29649   -147.46572       57.514
       46.400     65.29718   -147.46564       57.730
       46.500     65.29786   -147.46556       57.945
       46.600     65.29854   -147.46548       58.161
       46.700     65.29922   -147.46540       58.376
       46.800     65.29990   -147.46532       58.591
       46.900     65.30058   -147.46524       58.806
       47.000     65.30126   -147.46516       59.021
       47.100     65.30194   -147.46508       59.236
       47.200     65.30262   -147.46500       59.451
       47.300     65.30330   -147.46492       59.665
       47.400     65.30398   -147.46484       59.880
       47.500     65.30466   -147.46476       60.095
       47.600     65.30534   -147.46468       60.309
       47.700     65.30601   -147.46460       60.523
       47.800     65.30669   -147.46452       60.738
       47.900     65.30737   -147.46444       60.952
       48.000     65.30805   -147.46436       61.166
       48.100     65.30873   -147.46428       61.380
       48.200     65.30941   -147.46420       61.593
       48.300     65.31009   -147.46412       61.807
       48.400     65.31077   -147.46404       62.021
       48.500     65.31145   -147.46396       62.234
       48.600     65.31213   -147.46388       62.448
       48.700     65.31281   -147.46380       62.661
       48.800     65.31349   -147.46372       62.874
       48.900     65.31417   -147.46364       63.088
       49.000     65.31485   -147.46356       63.301
       49.100     65.31553   -147.46348       63.514
       49.200     65.31620   -147.46340       63.726
       49.300     65.31688   -147.46332       63.939
       49.400     65.31756   -147.46324       64.152
       49.500     65.31824   -147.46316       64.364
       49.600     65.31892   -147.46308       64.577
       49.700     65.31960   -147.46300       64.789
       49.800     65.32028   -147.46292       65.002
       49.900     65.32096   -147.46284       65.214
       50.000     65.32163   -147.46276       65.426
       50.100     65.32231   -147.46269       65.638
       50.200     65.32299   -147.46261       65.850
       50.300     65.32367   -147.46253       66.062
       50.400     65.32435   -147.46245       66.273
       50.500     65.32503   -147.46237       66.485
       50.600     65.32571   -147.46229       66.697
       50.700     65.32638   -147.46221       66.908
       50.800     65.32706   -147.46213       67.119
       50.900     65.32774   -147.46205       67.331
       51.000     65.32842   -147.46197       67.542
       51.100     65.32910   -147.46189       67.753
       51.200     65.32977   -147.46181       67.964
       51.300     65.33045   -147.46173       68.175
       51.400     65.33113   -147.46165       68.385
       51.500     65.33181   -147.46157       68.596
       51.600     65.33249   -147.46149       68.807
       51.700     65.33316   -147.46141       69.017
       51.800     65.33384   -147.46133       69.227
       51.900     65.33452   -147.46125       69.438
       52.000     65.33520   -147.46117       69.648
       52.100     65.33587   -147.46109       69.858
       52.200     65.33655   -147.46102       70.068
       52.300     65.33723   -147.46094       70.278
       52.400     65.33791   -147.46086       70.488
       52.500     65.33858   -147.46078       70.697
       52.600     65.33926   -147.46070       70.907
       52.700     65.33994   -147.46062       71.116
       52.800     65.34062   -147.46054       71.326
       52.900     65.34129   -147.46046       71.535
       53.000     65.34197   -147.46038       71.744
       53.100     65.34265   -147.46030       71.954
       53.200     65.34332   -147.46022       72.163
       53.300     65.34400   -147.46014       72.372
       53.400     65.34468   -147.46006       72.580
       53.500     65.34536   -147.45998       72.789
       53.600     65.34603   -147.45990       72.998
       53.700     65.34671   -147.45982       73.206
       53.800     65.34739   -147.45974       73.415
       53.900     65.34806   -147.45967       73.623
       54.000     65.34874   -147.45959       73.832
       54.100     65.34942   -147.45951       74.040
       54.200     65.35009   -147.45943       74.248
       54.300     65.35077   -147.45935       74.456
       54.400     65.35145   -147.45927       74.664
       54.500     65.35212   -147.45919       74.871
       54.600     65.35280   -147.45911       75.079
       54.700     65.35348   -147.45903       75.287
       54.800     65.35415   -147.45895       75.494
       54.900     65.35483   -147.45887       75.702
       55.000     65.35551   -147.45879       75.909
       55.000     65.35551   -147.45879       75.909
       55.100     65.35618   -147.45871       76.116
       55.200     65.35686   -147.45863       76.323
       55.300     65.35753   -147.45856       76.530
       55.400     65.35821   -147.45848       76.737
       55.500     65.35889   -147.45840       76.944
       55.600     65.35956   -147.45832       77.151
       55.700     65.36024   -147.45824       77.358
       55.800     65.36091   -147.45816       77.564
       55.900     65.36159   -147.45808       77.771
       56.000     65.36227   -147.45800       77.977
       56.100     65.36294   -147.45792       78.183
       56.200     65.36362   -147.45784       78.390
       56.300     65.36429   -147.45776       78.596
       56.400     65.36497   -147.45768       78.802
       56.500     65.36564   -147.45761       79.008
       56.600     65.36632   -147.45753       79.213
       56.700     65.36700   -147.45745       79.419
       56.800     65.36767   -147.45737       79.625
       56.900     65.36835   -147.45729       79.830
       57.000     65.36902   -147.45721       80.036
       57.100     65.36970   -147.45713       80.241
       57.200     65.37037   -147.45705       80.446
       57.300     65.37105   -147.45697       80.651
       57.400     65.37172   -147.45689       80.856
       57.500     65.37240   -147.45681       81.061
       57.600     65.37307   -147.45673       81.266
       57.700     65.37375   -147.45666       81.471
       57.800     65.37442   -147.45658       81.676
       57.900     65.37510   -147.45650       81.880
       58.000     65.37577   -147.45642       82.085
       58.100     65.37645   -147.45634       82.289
       58.200     65.37712   -147.45626       82.493
       58.300     65.37780   -147.45618       82.697
       58.400     65.37847   -147.45610       82.902
       58.500     65.37915   -147.45602       83.106
       58.600     65.37982   -147.45594       83.309
       58.700     65.38050   -147.45587       83.513
       58.800     65.38117   -147.45579       83.717
       58.900     65.38185   -147.45571       83.921
       59.000     65.38252   -147.45563       84.124
       59.100     65.38320   -147.45555       84.328
       59.200     65.38387   -147.45547       84.531
       59.300     65.38454   -147.45539       84.734
       59.400     65.38522   -147.45531       84.937
       59.500     65.38589   -147.45523       85.140
       59.600     65.38657   -147.45515       85.343
       59.700     65.38724   -147.45508       85.546
       59.800     65.38792   -147.45500       85.749
       59.900     65.38859   -147.45492       85.952
       60.000     65.38926   -147.45484       86.154
       60.000     65.38926   -147.45484       86.154
       60.100     65.38994   -147.45476       86.357
       60.200     65.39061   -147.45468       86.559
       60.300     65.39129   -147.45460       86.761
       60.400     65.39196   -147.45452       86.964
       60.500     65.39263   -147.45444       87.166
       60.600     65.39331   -147.45436       87.368
       60.700     65.39398   -147.45429       87.570
       60.800     65.39466   -147.45421       87.771
       60.900     65.39533   -147.45413       87.973
       61.000     65.39600   -147.45405       88.175
       61.100     65.39668   -147.45397       88.376
       61.200     65.39735   -147.45389       88.578
       61.300     65.39802   -147.45381       88.779
       61.400     65.39870   -147.45373       88.980
       61.500     65.39937   -147.45365       89.181
       61.600     65.40004   -147.45358       89.383
       61.700     65.40072   -147.45350       89.583
       61.800     65.40139   -147.45342       89.784
       61.900     65.40206   -147.45334       89.985
       62.000     65.40274   -147.45326       90.186
       62.100     65.40341   -147.45318       90.386
       62.200     65.40408   -147.45310       90.587
       62.300     65.40476   -147.45302       90.787
       62.400     65.40543   -147.45294       90.988
       62.500     65.40610   -147.45287       91.188
       62.600     65.40678   -147.45279       91.388
       62.700     65.40745   -147.45271       91.588
       62.800     65.40812   -147.45263       91.788
       62.900     65.40880   -147.45255       91.988
       63.000     65.40947   -147.45247       92.187
       63.100     65.41014   -147.45239       92.387
       63.200     65.41081   -147.45231       92.587
       63.300     65.41149   -147.45224       92.786
       63.400     65.41216   -147.45216       92.985
       63.500     65.41283   -147.45208       93.185
       63.600     65.41350   -147.45200       93.384
       63.700     65.41418   -147.45192       93.583
       63.800     65.41485   -147.45184       93.782
       63.900     65.41552   -147.45176       93.981
       64.000     65.41619   -147.45168       94.180
       64.100     65.41687   -147.45161       94.378
       64.200     65.41754   -147.45153       94.577
       64.300     65.41821   -147.45145       94.775
       64.400     65.41888   -147.45137       94.974
       64.500     65.41956   -147.45129       95.172
       64.600     65.42023   -147.45121       95.370
       64.700     65.42090   -147.45113       95.569
       64.800     65.42157   -147.45105       95.767
       64.900     65.42224   -147.45098       95.964
       65.000     65.42292   -147.45090       96.162
       65.100     65.42359   -147.45082       96.360
       65.200     65.42426   -147.45074       96.558
       65.300     65.42493   -147.45066       96.755
       65.400     65.42560   -147.45058       96.953
       65.500     65.42628   -147.45050       97.150
       65.600     65.42695   -147.45042       97.347
       65.700     65.42762   -147.45035       97.545
       65.800     65.42829   -147.45027       97.742
       65.900     65.42896   -147.45019       97.939
       66.000     65.42963   -147.45011       98.136
       66.100     65.43031   -147.45003       98.332
       66.200     65.43098   -147.44995       98.529
       66.300     65.43165   -147.44987       98.726
       66.400     65.43232   -147.44980       98.922
       66.500     65.43299   -147.44972       99.119
       66.600     65.43366   -147.44964       99.315
       66.700     65.43433   -147.44956       99.511
       66.800     65.43500   -147.44948       99.707
       66.900     65.43568   -147.44940       99.903
       67.000     65.43635   -147.44932      100.099
       67.100     65.43702   -147.44925      100.295
       67.200     65.43769   -147.44917      100.491
       67.300     65.43836   -147.44909      100.687
       67.400     65.43903   -147.44901      100.882
       67.500     65.43970   -147.44893      101.078
       67.600     65.44037   -147.44885      101.273
       67.700     65.44104   -147.44877      101.469
       67.800     65.44172   -147.44869      101.664
       67.900     65.44239   -147.44862      101.859
       68.000     65.44306   -147.44854      102.054
       68.100     65.44373   -147.44846      102.249
       68.200     65.44440   -147.44838      102.444
       68.300     65.44507   -147.44830      102.638
       68.400     65.44574   -147.44822      102.833
       68.500     65.44641   -147.44815      103.028
       68.600     65.44708   -147.44807      103.222
       68.700     65.44775   -147.44799      103.416
