         Time        Latgd         Long        Altkm
      289.100     66.85894   -146.26235      322.393
      289.200     66.85956   -146.26186      322.394
      289.300     66.86018   -146.26137      322.394
      289.400     66.86081   -146.26088      322.394
      289.500     66.86143   -146.26039      322.394
      289.600     66.86205   -146.25991      322.394
      289.618     66.86216   -146.25982      322.394
      289.618     66.86216   -146.25982      322.394
      290.000     66.86453   -146.25795      322.394
      295.000     66.89559   -146.23345      322.267
      300.000     66.92663   -146.20883      321.920
      305.000     66.95767   -146.18408      321.353
      310.000     66.98871   -146.15921      320.566
      315.000     67.01974   -146.13421      319.559
      320.000     67.05077   -146.10908      318.332
      325.000     67.08181   -146.08382      316.884
      330.000     67.11284   -146.05841      315.216
      335.000     67.14389   -146.03286      313.327
      340.000     67.17493   -146.00716      311.218
      345.000     67.20599   -145.98131      308.888
      350.000     67.23706   -145.95531      306.337
      355.000     67.26814   -145.92915      303.566
      360.000     67.29924   -145.90283      300.572
      365.000     67.33036   -145.87634      297.358
      370.000     67.36149   -145.84967      293.921
      375.000     67.39265   -145.82284      290.263
      380.000     67.42382   -145.79582      286.383
      385.000     67.45503   -145.76863      282.280
      390.000     67.48626   -145.74124      277.955
      395.000     67.51752   -145.71367      273.406
      400.000     67.54881   -145.68589      268.635
      405.000     67.58014   -145.65792      263.640
      410.000     67.61150   -145.62975      258.421
      415.000     67.64290   -145.60136      252.977
      420.000     67.67433   -145.57276      247.309
      425.000     67.70581   -145.54394      241.416
      430.000     67.73734   -145.51490      235.298
      435.000     67.76891   -145.48563      228.954
      440.000     67.80053   -145.45612      222.383
      445.000     67.83220   -145.42638      215.586
      450.000     67.86392   -145.39639      208.561
      455.000     67.89570   -145.36615      201.309
      460.000     67.92753   -145.33566      193.829
      465.000     67.95943   -145.30491      186.120
      470.000     67.99138   -145.27390      178.182
      475.000     68.02341   -145.24261      170.015
      480.000     68.05549   -145.21104      161.617
      485.000     68.08765   -145.17920      152.988
      490.000     68.11988   -145.14706      144.127
      495.000     68.15218   -145.11463      135.034
      500.000     68.18456   -145.08190      125.709
      505.000     68.21702   -145.04886      116.150
      510.000     68.24955   -145.01550      106.357
      515.000     68.28218   -144.98183       96.329
      517.396     68.29784   -144.96558       91.440
      517.396     68.29784   -144.96558       91.440
      520.000     68.31489   -144.94783       86.066
      525.000     68.34768   -144.91349       75.566
      530.000     68.38057   -144.87882       64.832
      535.000     68.41351   -144.84384       53.869
      540.000     68.44644   -144.80862       42.708
      545.000     68.47887   -144.77368       31.510
      550.000     68.50851   -144.74153       21.082
      555.000     68.52928   -144.71885       13.601
      560.000     68.53959   -144.70754        9.724
      565.000     68.54471   -144.70189        7.620
      570.000     68.54767   -144.69861        6.210
      575.000     68.54961   -144.69644        5.080
      580.000     68.55096   -144.69493        4.093
      585.000     68.55189   -144.69387        3.198
      590.000     68.55255   -144.69313        2.365
      595.000     68.55301   -144.69260        1.581
      600.000     68.55332   -144.69223        0.835
      605.000     68.55354   -144.69198        0.124
      605.898     68.55357   -144.69194        0.000

